0.4466989 0 0 0 0.4899743 0 0 0.3867904 0 0.4266718
0.6087101 0 0 0 0.3389082 0 0 0.3119109 0 0.4443719
0.5554761 0 0 0 0.4103761 0 0 0.3046376 0 0.3873094
0.4890933 0 0 0 0.3906833 0 0 0.3215885 0 0.5041672
0.6037997 0 0 0 0.409376 0 0 0.2910497 0 0.4663887
0.5446628 0 0 0 0.3595591 0 0 0.3071839 0 0.5106884
0.4807229 0 0 0 0.4089061 0 0 0.3105588 0 0.5363172
0.496622 0 0 0 0.3433746 0 0 0.2937912 0 0.4600513
0.5612988 0 0 0 0.3500297 0 0 0.2966574 0 0.3989168
0.5378594 0 0 0 0.3561035 0 0 0.3358514 0 0.4321322
0.5164628 0 0 0 0.3866517 0 0 0.3691265 0 0.5468931
0.5390807 0 0 0 0.3906556 0 0 0.3391819 0 0.3887807
0.6575364 0 0 0 0.4163182 0 0 0.2717622 0 0.4816243
0.5278192 0 0 0 0.3944519 0 0 0.2920921 0 0.5269037
0.5230539 0 0 0 0.3857363 0 0 0.3222695 0 0.3919104
0.5546461 0 0 0 0.4168792 0 0 0.2956201 0 0.456625
0.5917401 0 0 0 0.3906219 0 0 0.3213912 0 0.4041131
0.5822678 0 0 0 0.4252204 0 0 0.3064372 0 0.488694
0.6137773 0 0 0 0.432668 0 0 0.3610875 0 0.4746854
0.5970022 0 0 0 0.373847 0 0 0.312481 0 0.4948777
0.514962 0 0 0 0.332306 0 0 0.2811381 0 0.5573912
0.5776281 0 0 0 0.3457843 0 0 0.2779855 0 0.5091913
0.5367832 0 0 0 0.404124 0 0 0.3046812 0 0.5138255
0.5435151 0 0 0 0.4066815 0 0 0.3244396 0 0.4764702
